CO2_EMISS_CURR_PER_FLOOR_AREA,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISSIONS_POTENTIAL,ENVIRONMENT_IMPACT_POTENTIAL,MAINHEAT_ENV_EFF,MAINHEAT_ENERGY_EFF,CURRENT_ENERGY_EFFICIENCY,LIGHTING_COST_CURRENT,MAINS_GAS_FLAG,HOT_WATER_ENV_EFF,FLOOR_HEIGHT,POTENTIAL_ENERGY_EFFICIENCY,CURRENT_ENERGY_RATING,HOT_WATER_COST_CURRENT,MAINHEATC_ENERGY_EFF,ENERGY_CONSUMPTION_CURRENT
31,75,2.9,1.3,85,1,1,73,113,1,1,2.41,87,2,232,1,175
51,128,5.1,2.3,78,1,1,61,118,1,1,2.31,82,3,252,1,287
30,103,3.0,1.9,80,1,1,73,135,1,1,2.5,83,2,207,1,171
49,171,2.3,1.4,78,1,1,67,64,1,1,2.53,76,3,206,1,276
18,90,2.0,1.8,82,1,1,81,133,1,1,2.31,82,1,199,1,101
28,65,2.2,0.9,87,1,1,74,129,1,1,2.35,88,2,244,1,161
30,117,4.8,3.4,77,1,1,73,168,1,1,2.4,81,2,166,1,169
47,124,3.3,1.6,80,1,1,64,156,1,1,2.43,83,3,238,1,265
22,123,0.8,0.8,87,1,1,81,53,1,1,2.2,81,1,126,1,123
32,76,2.4,1.1,85,1,1,72,113,1,1,2.3,86,2,191,1,180
19,110,1.5,1.5,82,1,1,81,108,1,1,2.5,81,1,196,1,110
39,99,2.1,0.9,86,1,1,72,79,1,1,2.43,87,2,132,1,223
43,115,3.3,1.6,80,1,1,66,95,1,1,2.5,83,3,178,1,246
32,110,3.7,2.3,80,1,1,72,128,1,1,2.34,83,2,235,1,180
32,75,1.9,0.7,88,1,1,71,78,1,1,2.45,86,2,169,1,194
21,46,2.0,0.8,91,1,1,80,119,1,1,2.41,91,2,203,1,121
28,92,3.6,2.1,82,1,1,74,136,1,1,2.35,85,2,259,1,160
33,71,2.2,0.9,87,1,1,72,120,1,1,2.33,87,2,181,1,190
34,102,4.1,2.2,81,1,1,70,169,1,1,2.39,84,2,272,1,193
40,169,2.3,1.7,78,1,1,71,77,1,1,2.3,76,2,158,1,226
49,126,3.5,1.7,78,1,1,63,184,1,1,2.44,81,3,329,1,267
30,98,3.0,1.5,84,1,1,71,116,1,1,2.37,84,2,166,1,186
32,180,2.3,2.3,73,1,1,74,95,1,1,2.4,74,2,175,1,180
35,115,3.6,2.1,80,1,1,71,121,1,1,2.3,83,2,173,1,197
30,95,3.2,1.8,81,1,1,73,122,1,1,2.43,84,2,199,1,172
21,119,1.2,1.2,84,1,1,81,82,1,1,2.2,81,1,170,1,119
57,58,5.0,0.9,88,1,1,55,215,1,1,2.38,89,3,321,1,321
46,80,3.8,1.2,84,1,1,62,143,1,1,2.43,86,3,242,1,263
38,214,1.4,1.4,76,1,1,74,53,1,1,2.5,74,2,124,1,214
14,82,1.2,1.2,87,1,1,84,113,1,1,2.4,84,1,204,1,82
48,119,5.6,2.5,76,1,1,58,194,1,1,2.4,80,3,242,1,273
37,92,3.4,1.5,82,1,1,69,119,1,1,2.34,84,2,310,1,207
19,110,1.2,1.2,85,1,1,81,102,1,1,2.28,81,1,141,1,110
37,89,2.5,1.1,84,1,1,70,86,1,1,2.4,85,2,181,1,212
50,102,6.0,2.2,81,1,1,59,221,1,1,2.42,84,3,255,1,281
27,116,1.6,1.3,82,1,1,79,85,1,1,2.4,82,2,210,1,149
33,73,1.8,0.6,89,1,1,71,79,1,1,2.5,87,2,136,1,201
30,49,1.7,0.5,90,1,1,75,82,1,1,2.4,90,2,191,1,168
39,96,4.9,2.2,82,1,1,67,136,1,1,2.4,85,3,273,1,220
37,111,4.2,2.3,79,1,1,68,127,1,1,2.34,82,3,254,1,210
36,77,2.5,1.0,86,1,1,71,90,1,1,2.4,87,2,223,1,203
40,105,4.3,2.1,80,1,1,67,122,1,1,2.4,83,3,254,1,224
37,92,2.5,1.1,86,1,1,71,87,1,1,2.47,87,2,154,1,210
47,94,3.4,1.2,83,1,1,64,92,1,1,2.4,85,3,237,1,267
32,97,2.5,1.4,82,1,1,72,105,1,1,2.35,84,2,193,1,184
31,59,2.2,0.8,90,1,1,74,127,1,1,2.46,89,2,231,1,176
33,120,3.4,1.9,81,1,1,69,136,1,1,2.24,81,2,252,1,203
20,84,3.8,2.9,81,1,1,79,180,1,1,2.41,84,2,224,1,114
21,119,1.6,1.6,81,1,1,80,122,1,1,2.4,80,2,193,1,119
31,106,5.0,3.1,76,1,1,70,154,1,1,2.4,81,2,255,1,173
48,178,5.2,3.7,67,1,1,62,124,1,1,2.49,74,3,174,1,258
40,111,3.6,1.8,82,1,1,68,107,1,1,2.4,84,3,201,1,227
33,79,2.7,1.2,85,1,1,72,101,1,1,2.4,86,2,159,1,185
51,97,2.5,0.9,87,1,1,66,123,1,1,2.42,87,3,157,1,290
48,91,3.7,1.3,83,1,1,63,109,1,1,2.5,85,3,192,1,270
37,154,3.0,2.2,77,1,1,71,107,1,1,2.42,77,2,183,1,208
39,38,1.9,0.4,94,1,1,72,64,1,1,2.3,92,2,218,1,222
25,140,1.4,1.4,80,1,1,78,84,1,1,2.4,78,2,159,1,140
41,152,6.5,4.4,70,1,1,64,165,1,1,2.31,76,3,243,1,227
35,126,4.4,2.8,75,1,1,69,134,1,1,2.4,80,2,255,1,200
36,76,2.1,0.8,87,1,1,71,75,1,1,2.41,87,2,139,1,206
39,76,3.8,1.3,86,1,1,68,116,1,1,2.28,88,3,252,1,223
28,120,2.2,1.7,80,1,1,74,108,1,1,2.45,78,2,173,1,157
35,126,2.6,1.6,80,1,1,71,97,1,1,2.37,79,2,172,1,201
37,85,2.9,1.2,83,1,1,68,97,1,1,2.4,85,3,158,1,212
38,83,3.1,1.2,84,1,1,68,101,1,1,2.38,86,3,195,1,216
44,128,6.0,3.3,72,1,1,61,142,1,1,2.41,78,3,212,1,238
37,70,3.1,0.9,88,1,1,65,102,1,1,2.41,86,3,156,1,231
25,105,3.8,2.8,79,1,1,76,149,1,1,2.36,83,2,166,1,142
38,89,3.0,1.3,85,1,1,70,135,1,1,2.35,87,2,401,1,218
39,73,3.3,1.1,86,1,1,68,112,1,1,2.38,87,3,175,1,222
45,99,3.7,1.5,82,1,1,64,204,1,1,2.33,85,3,245,1,255
42,102,7.8,3.4,77,1,1,61,169,1,1,2.45,82,3,238,1,238
43,108,4.1,1.9,81,1,1,66,114,1,1,2.4,84,3,267,1,241
31,133,1.8,1.4,81,1,1,75,105,1,1,2.39,79,2,234,1,174
22,114,3.3,3.1,75,1,1,76,156,1,1,2.4,78,2,226,1,124
13,32,1.7,0.8,93,1,1,85,157,1,1,2.31,93,1,148,1,76
37,101,3.1,1.5,83,1,1,69,112,1,1,2.34,84,2,266,1,211
35,100,3.6,1.9,81,1,1,70,120,1,1,2.44,84,2,165,1,200
42,142,5.7,3.7,72,1,1,64,213,1,1,2.43,77,3,358,1,227
39,95,2.7,1.2,84,1,1,70,90,1,1,2.29,86,2,184,1,219
33,105,3.4,1.9,81,1,1,72,149,1,1,2.25,84,2,250,1,188
39,113,3.1,1.7,80,1,1,68,100,1,1,2.29,83,3,155,1,220
31,66,2.4,0.9,88,1,1,74,97,1,1,2.37,89,2,233,1,177
24,77,2.8,1.6,85,1,1,77,134,1,1,2.3,87,2,211,1,138
25,31,1.5,0.4,94,1,1,78,89,1,1,2.3,92,2,152,1,141
41,201,1.5,1.3,78,1,1,73,75,1,1,2.39,75,2,192,1,230
33,91,4.7,2.3,80,1,1,70,147,1,1,2.4,84,2,264,1,186
33,91,2.8,1.4,83,1,1,70,104,1,1,2.35,84,2,227,1,190
21,81,3.2,2.3,82,1,1,79,179,1,1,2.39,85,2,215,1,117
28,111,5.6,4.0,77,1,1,74,174,1,1,2.38,82,2,258,1,158
34,129,5.2,3.5,73,1,1,68,150,1,1,2.41,79,3,256,1,194
39,72,2.7,0.9,87,1,1,69,89,1,1,2.39,88,2,176,1,222
44,125,6.2,3.1,76,1,1,63,142,1,1,2.3,81,3,223,1,252
28,39,1.9,0.5,92,1,1,76,95,1,1,2.41,91,2,161,1,158
34,95,3.7,1.9,82,1,1,71,125,1,1,2.3,85,2,270,1,192
27,58,2.0,0.8,89,1,1,76,103,1,1,2.32,89,2,222,1,152
36,48,2.0,0.5,91,1,1,72,79,1,1,2.38,90,2,264,1,205
29,92,3.0,1.7,83,1,1,75,158,1,1,2.35,86,2,397,1,166
6,6,1.1,0.4,95,1,1,73,176,1,1,2.36,77,2,252,1,31
32,58,1.7,0.6,90,1,1,74,79,1,1,2.34,89,2,171,1,179
31,82,2.5,1.2,85,1,1,73,110,1,1,2.4,86,2,196,1,174
29,151,1.6,1.5,80,1,1,77,88,1,1,2.3,78,2,171,1,163
52,150,5.2,2.7,72,1,1,58,127,1,1,2.49,78,3,199,1,297
30,103,5.7,3.0,80,1,1,70,186,1,1,2.33,82,2,223,1,187
14,19,1.6,0.4,95,1,1,85,134,1,1,2.39,94,1,150,1,80
37,170,1.9,1.6,78,1,1,73,76,1,1,2.25,76,2,158,1,209
35,110,5.7,2.8,80,1,1,65,170,1,1,2.23,81,3,265,1,217
33,54,1.9,0.6,91,1,1,73,103,1,1,2.4,90,2,141,1,189
34,90,3.3,1.5,84,1,1,71,146,1,1,2.35,86,2,246,1,196
39,67,2.0,0.6,89,1,1,71,73,1,1,2.44,89,2,143,1,221
60,143,3.3,1.4,78,1,1,59,93,1,1,2.45,81,3,292,1,341
33,78,2.6,1.1,85,1,1,72,117,1,1,2.4,87,2,167,1,186
38,106,2.8,1.4,83,1,1,70,109,1,1,2.45,85,2,231,1,215
42,48,1.7,0.4,92,1,1,71,59,1,1,2.43,90,2,203,1,241
52,183,5.1,3.1,69,1,1,59,160,1,1,2.41,73,3,236,1,297
33,91,2.8,1.4,82,1,1,71,114,1,1,2.47,85,2,235,1,188
40,39,1.6,0.3,93,1,1,72,58,1,1,2.39,91,2,125,1,229
37,110,3.1,1.6,82,1,1,69,110,1,1,2.29,83,2,238,1,213
39,62,1.9,0.6,90,1,1,71,70,1,1,2.45,89,2,147,1,221
29,99,3.1,1.9,81,1,1,74,135,1,1,2.43,84,2,244,1,164
29,86,4.4,2.4,82,1,1,73,165,1,1,2.35,85,2,301,1,162
38,75,2.4,0.9,87,1,1,70,94,1,1,2.4,87,2,255,1,216
46,84,2.1,0.7,88,1,1,69,66,1,1,2.42,88,2,146,1,259
26,111,4.7,3.2,79,1,1,72,180,1,1,2.45,80,2,268,1,161
32,106,5.5,2.9,81,1,1,69,176,1,1,2.44,82,2,360,1,194
33,83,4.1,1.9,83,1,1,70,147,1,1,2.39,85,2,204,1,186
24,90,4.9,3.2,82,1,1,77,190,1,1,2.35,85,2,265,1,138
36,117,3.8,2.2,77,1,1,68,200,1,1,2.42,81,3,270,1,206
36,98,2.7,1.3,82,1,1,70,103,1,1,2.38,84,2,158,1,205
39,98,3.7,1.7,82,1,1,67,145,1,1,2.4,84,3,189,1,224
47,134,3.4,1.9,76,1,1,63,109,1,1,2.46,80,3,246,1,259
30,38,1.7,0.4,92,1,1,75,78,1,1,2.3,91,2,154,1,173
47,93,4.9,1.8,79,1,1,58,149,1,1,2.39,82,3,166,1,258
37,68,3.1,1.0,88,1,1,71,112,1,1,2.5,89,2,171,1,207
48,69,1.9,0.5,90,1,1,69,59,1,1,2.45,89,2,203,1,270
33,88,2.7,1.3,85,1,1,73,112,1,1,2.46,87,2,240,1,185
27,55,1.8,0.7,90,1,1,76,97,1,1,2.37,89,2,147,1,154
60,90,4.8,1.4,82,1,1,53,108,1,1,2.4,84,4,186,1,328
28,61,2.2,0.9,88,1,1,75,106,1,1,2.27,89,2,237,1,161
46,122,5.7,2.7,77,1,1,62,146,1,1,2.34,82,3,244,1,262
38,72,2.2,0.7,88,1,1,71,80,1,1,2.39,88,2,219,1,218
34,110,5.9,3.4,77,1,1,69,175,1,1,2.3,82,2,186,1,192
25,102,3.6,2.6,80,1,1,76,155,1,1,2.4,83,2,180,1,142
49,135,4.6,2.3,77,1,1,62,145,1,1,2.24,81,3,264,1,278
34,118,6.2,3.8,75,1,1,68,175,1,1,2.39,80,3,281,1,193
37,101,2.6,1.3,83,1,1,70,98,1,1,2.36,85,2,155,1,208
24,40,1.7,0.5,92,1,1,78,104,1,1,2.38,91,2,174,1,135
35,98,3.1,1.6,82,1,1,70,117,1,1,2.34,84,2,260,1,199
32,81,2.3,1.1,85,1,1,73,106,1,1,2.32,86,2,245,1,181
39,68,2.0,0.6,89,1,1,71,73,1,1,2.45,89,2,136,1,222
28,99,5.4,3.4,80,1,1,74,185,1,1,2.34,84,2,265,1,160
36,133,6.0,3.9,74,1,1,68,169,1,1,2.31,80,3,266,1,204
33,61,2.5,0.9,88,1,1,72,103,1,1,2.49,89,2,235,1,187
36,125,4.9,2.7,77,1,1,63,149,1,1,2.51,78,3,263,1,227
32,111,3.6,2.2,79,1,1,71,135,1,1,2.4,82,2,202,1,184
35,95,3.1,1.5,83,1,1,71,117,1,1,2.45,85,2,169,1,197
43,154,3.7,2.4,72,1,1,64,127,1,1,2.29,77,3,180,1,245
32,121,4.1,2.7,78,1,1,72,175,1,1,2.41,82,2,172,1,181
23,131,1.4,1.4,81,1,1,79,95,1,1,2.47,79,2,171,1,131
14,28,1.8,0.7,94,1,1,84,155,1,1,2.39,93,1,152,1,81
33,100,3.0,1.6,81,1,1,72,118,1,1,2.4,84,2,188,1,188
36,138,4.5,2.7,75,1,1,57,145,1,1,2.35,70,3,212,1,224
31,90,2.4,1.3,85,1,1,74,123,1,1,2.34,87,2,163,1,176
21,44,2.0,0.8,90,1,1,79,128,1,1,2.43,90,2,208,1,121
41,99,2.2,1.0,85,1,1,69,192,1,1,2.24,85,2,163,1,232
38,140,4.9,3.2,74,1,1,67,199,1,1,2.55,79,3,251,1,216
25,73,2.5,1.3,86,1,1,76,134,1,1,2.33,87,2,225,1,144
19,107,1.5,1.5,83,1,1,81,110,1,1,2.35,81,1,179,1,107
41,70,2.0,0.6,89,1,1,71,70,1,1,2.27,89,2,134,1,230
34,105,3.4,1.9,81,1,1,72,128,1,1,2.27,84,2,259,1,190
47,155,4.2,2.4,73,1,1,63,131,1,1,2.36,78,3,235,1,268
31,72,2.2,0.9,88,1,1,74,98,1,1,2.26,88,2,155,1,178
33,77,2.3,1.0,86,1,1,72,98,1,1,2.41,87,2,155,1,187
21,126,3.3,3.1,77,1,1,77,173,1,1,2.43,79,2,181,1,135
27,59,2.2,0.9,88,1,1,76,110,1,1,2.32,89,2,242,1,154
40,121,3.3,1.8,78,1,1,68,111,1,1,2.29,82,3,238,1,226
44,62,2.3,0.6,89,1,1,68,73,1,1,2.31,89,3,284,1,252
40,88,3.2,1.3,85,1,1,68,215,1,1,2.4,86,3,266,1,226
43,47,1.7,0.4,92,1,1,71,59,1,1,2.32,91,2,126,1,243
43,55,1.7,0.4,92,1,1,71,59,1,1,2.46,90,2,126,1,246
36,69,2.1,0.7,88,1,1,72,82,1,1,2.38,88,2,221,1,205
44,81,2.1,0.7,89,1,1,70,68,1,1,2.41,88,2,132,1,251
25,143,2.2,2.2,76,1,1,77,127,1,1,2.2,77,2,207,1,143
31,124,5.0,2.9,78,1,1,63,168,1,1,2.46,77,3,266,1,209
34,40,1.6,0.4,92,1,1,73,83,1,1,2.37,90,2,116,1,195
19,105,1.9,1.9,83,1,1,81,179,1,1,2.41,82,1,257,1,108
37,81,3.0,1.2,85,1,1,70,110,1,1,2.36,87,2,163,1,209
37,43,1.6,0.4,93,1,1,73,65,1,1,2.44,91,2,144,1,208
41,124,7.0,3.7,73,1,1,62,170,1,1,2.53,79,3,263,1,234
27,119,2.1,1.7,79,1,1,78,107,1,1,2.46,81,2,157,1,149
41,67,1.9,0.6,90,1,1,71,67,1,1,2.46,89,2,138,1,234
23,41,1.7,0.6,91,1,1,78,107,1,1,2.3,91,2,168,1,132
36,80,3.6,1.4,84,1,1,69,126,1,1,2.32,86,2,183,1,205
38,125,3.7,2.2,78,1,1,68,187,1,1,2.48,82,3,170,1,215
38,101,3.1,1.5,82,1,1,69,160,1,1,2.33,85,2,202,1,215
37,125,3.8,2.3,76,1,1,68,157,1,1,2.45,80,3,213,1,209
22,73,3.0,1.8,86,1,1,79,162,1,1,2.4,88,2,217,1,123
33,97,2.9,1.5,83,1,1,72,116,1,1,2.41,85,2,195,1,186
33,47,1.8,0.5,91,1,1,74,76,1,1,2.34,90,2,149,1,190
36,73,2.1,0.8,88,1,1,72,83,1,1,2.31,88,2,145,1,206
39,108,3.8,1.9,79,1,1,67,168,1,1,2.52,83,3,258,1,220
31,110,4.2,2.7,78,1,1,72,150,1,1,2.42,82,2,280,1,176
10,57,1.3,1.3,89,1,1,88,173,1,1,2.31,88,1,153,1,57
35,105,3.2,1.7,80,1,1,70,120,1,1,2.44,83,2,243,1,196
19,84,1.2,1.0,86,1,1,83,100,1,1,2.48,84,1,202,1,105
41,169,2.5,1.8,75,1,1,66,132,1,1,2.31,73,3,235,1,234
40,201,1.4,1.3,78,1,1,72,55,1,1,2.43,75,2,201,1,229
36,78,2.3,0.9,87,1,1,72,90,1,1,2.32,87,2,156,1,202
14,20,1.6,0.4,95,1,1,84,134,1,1,2.39,94,1,150,1,81
39,73,3.3,1.1,87,1,1,69,111,1,1,2.45,88,2,252,1,224
20,114,1.0,1.0,85,1,1,81,78,1,1,2.38,81,1,153,1,114
21,114,1.3,1.3,83,1,1,80,135,1,1,2.35,81,2,210,1,118
39,59,1.8,0.5,91,1,1,72,68,1,1,2.42,90,2,133,1,220
53,128,4.1,1.8,78,1,1,60,104,1,1,2.43,82,3,157,1,301
41,76,3.6,1.2,85,1,1,66,115,1,1,2.45,87,3,186,1,235
35,83,2.5,1.1,86,1,1,72,100,1,1,2.37,87,2,233,1,196
35,81,2.7,1.1,85,1,1,71,105,1,1,2.37,87,2,235,1,196
38,136,4.5,2.8,74,1,1,64,137,1,1,2.32,77,3,299,1,220
35,94,2.6,1.3,83,1,1,70,103,1,1,2.38,85,2,158,1,201
17,99,0.8,0.8,88,1,1,83,77,1,1,2.5,83,1,180,1,99
17,68,3.1,2.2,85,1,1,81,217,1,1,2.4,87,1,207,1,99
38,182,2.2,1.9,76,1,1,72,84,1,1,2.3,75,2,172,1,214
42,114,4.9,2.4,76,1,1,63,140,1,1,2.3,81,3,367,1,239
24,139,1.4,1.4,81,1,1,76,91,1,1,2.41,76,2,127,1,139
34,182,1.9,1.8,75,1,1,73,81,1,1,2.28,74,2,231,1,196
41,107,2.7,1.3,83,1,1,69,94,1,1,2.42,85,2,227,1,230
33,96,2.5,1.3,84,1,1,73,103,1,1,2.4,86,2,198,1,185
27,68,2.2,1.0,87,1,1,76,116,1,1,2.31,88,2,194,1,153
31,81,2.5,1.2,84,1,1,72,107,1,1,2.41,86,2,165,1,177
26,84,2.7,1.6,82,1,1,75,139,1,1,2.51,85,2,173,1,149
46,155,3.8,2.5,72,1,1,63,165,1,1,2.41,77,3,255,1,250
28,145,1.3,1.2,82,1,1,77,69,1,1,2.32,78,2,134,1,159
24,139,1.1,1.1,83,1,1,79,72,1,1,2.5,79,2,173,1,139
42,121,3.5,1.8,78,1,1,63,127,1,1,2.43,80,3,254,1,239
30,125,1.9,1.4,81,1,1,75,96,1,1,2.46,79,2,148,1,168
42,68,1.9,0.6,90,1,1,71,67,1,1,2.45,89,2,132,1,236
22,67,2.7,1.4,86,1,1,78,149,1,1,2.42,88,2,222,1,127
46,54,1.8,0.4,91,1,1,69,59,1,1,2.31,90,2,201,1,259
34,172,1.7,1.5,78,1,1,74,73,1,1,2.44,76,2,153,1,194
35,184,1.3,1.2,80,1,1,75,56,1,1,2.38,76,2,134,1,197
24,50,1.9,0.7,90,1,1,78,137,1,1,2.3,90,2,173,1,135
41,145,4.3,2.7,75,1,1,68,133,1,1,2.42,78,3,261,1,231
37,82,1.9,0.6,90,1,1,70,75,1,1,2.42,87,2,138,1,230
36,110,3.3,1.8,79,1,1,68,225,1,1,2.31,82,3,238,1,206
39,122,4.8,2.7,77,1,1,65,230,1,1,2.4,80,3,373,1,220
36,125,3.8,2.3,76,1,1,69,162,1,1,2.38,81,2,232,1,206
13,33,1.8,0.8,93,1,1,85,157,1,1,2.39,93,1,153,1,76
34,87,3.6,1.7,83,1,1,70,133,1,1,2.49,85,2,184,1,193
36,114,3.5,2.0,80,1,1,68,156,1,1,2.39,81,3,265,1,204
20,64,2.9,1.7,85,1,1,79,165,1,1,2.43,87,2,217,1,113
41,66,1.9,0.6,90,1,1,70,67,1,1,2.37,89,2,127,1,235
47,218,2.1,1.7,73,1,1,68,65,1,1,2.55,72,3,144,1,269
29,150,2.1,2.0,77,1,1,75,105,1,1,2.36,77,2,158,1,164
19,109,1.3,1.3,84,1,1,81,123,1,1,2.2,81,1,153,1,109
26,137,2.5,2.3,77,1,1,76,130,1,1,2.4,78,2,246,1,148
34,127,2.2,1.4,81,1,1,72,93,1,1,2.4,79,2,156,1,195
58,199,5.1,3.1,68,1,1,56,216,1,1,2.4,74,3,252,1,329
28,68,2.5,1.1,88,1,1,76,171,1,1,2.34,88,2,319,1,157
24,99,3.3,2.2,81,1,1,73,214,1,1,2.52,82,2,230,1,147
29,163,1.2,1.2,81,1,1,78,65,1,1,2.4,78,2,143,1,163
25,42,1.7,0.6,92,1,1,78,146,1,1,2.3,91,2,260,1,141
41,163,2.0,1.4,80,1,1,71,70,1,1,2.31,77,2,149,1,234
35,94,2.6,1.2,85,1,1,72,100,1,1,2.5,86,2,157,1,199
38,105,4.1,2.0,80,1,1,68,133,1,1,2.36,83,3,263,1,218
26,57,1.9,0.8,89,1,1,77,130,1,1,2.41,89,2,214,1,146
43,113,2.6,1.2,83,1,1,69,96,1,1,2.27,85,2,222,1,242
43,59,1.8,0.5,91,1,1,70,61,1,1,2.38,90,2,122,1,246
39,79,2.1,0.8,88,1,1,71,78,1,1,2.42,88,2,141,1,222
33,115,4.1,2.6,78,1,1,71,147,1,1,2.35,82,2,252,1,187
37,154,3.1,2.3,75,1,1,70,118,1,1,2.38,76,2,184,1,208
26,99,3.9,2.7,79,1,1,75,162,1,1,2.45,83,2,266,1,148
39,84,3.2,1.2,84,1,1,67,112,1,1,2.35,86,3,358,1,223
67,153,8.4,3.4,71,1,1,47,195,1,1,2.43,77,4,282,1,378
40,111,3.0,1.5,80,1,1,68,135,1,1,2.31,83,3,233,1,225
46,63,1.8,0.5,90,1,1,69,59,1,1,2.45,89,2,202,1,263
38,96,4.6,2.2,79,1,1,66,148,1,1,2.41,83,3,171,1,208
45,101,7.5,3.0,77,1,1,58,183,1,1,2.41,82,3,288,1,256
19,48,2.1,1.0,89,1,1,80,142,1,1,2.28,90,2,204,1,111
37,69,2.2,0.7,89,1,1,72,82,1,1,2.33,89,2,219,1,211
35,110,3.2,1.8,80,1,1,71,128,1,1,2.4,83,2,170,1,199
34,108,3.2,1.8,82,1,1,72,138,1,1,2.35,84,2,198,1,193
23,75,3.0,1.7,84,1,1,77,144,1,1,2.33,87,2,267,1,132
38,108,2.7,1.4,83,1,1,70,98,1,1,2.42,85,2,229,1,217
42,50,1.7,0.4,92,1,1,71,59,1,1,2.41,91,2,126,1,241
39,142,6.4,4.2,71,1,1,66,220,1,1,2.43,78,3,354,1,218
31,76,2.9,1.3,85,1,1,73,121,1,1,2.36,87,2,245,1,173
32,114,4.2,2.1,81,1,1,65,148,1,1,2.28,80,3,345,1,209
33,64,2.0,0.7,89,1,1,73,100,1,1,2.37,88,2,147,1,186
53,110,3.6,1.4,81,1,1,61,112,1,1,2.34,84,3,228,1,301
20,111,1.7,1.7,82,1,1,81,115,1,1,2.44,81,1,184,1,111
28,151,2.2,2.1,77,1,1,75,214,1,1,2.45,77,2,190,1,160
37,131,7.1,4.5,73,1,1,67,186,1,1,2.43,79,3,264,1,209
41,65,1.9,0.6,91,1,1,71,68,1,1,2.35,90,2,133,1,231
66,176,6.5,3.3,68,1,1,49,194,1,1,2.43,74,4,326,1,357
30,172,1.8,1.8,77,1,1,73,93,1,1,2.4,73,2,161,1,172
31,70,2.2,0.9,88,1,1,74,98,1,1,2.29,88,2,156,1,176
44,99,4.1,1.6,83,1,1,63,221,1,1,2.33,84,3,346,1,253
44,69,2.4,0.7,88,1,1,68,78,1,1,2.35,88,3,270,1,249
33,58,2.1,0.7,89,1,1,73,87,1,1,2.36,89,2,162,1,190
27,105,4.8,3.3,78,1,1,74,208,1,1,2.48,83,2,265,1,154
43,135,3.3,1.9,78,1,1,67,105,1,1,2.37,81,3,282,1,243
23,131,1.5,1.5,81,1,1,79,99,1,1,2.32,79,2,195,1,131
22,39,1.7,0.6,92,1,1,79,112,1,1,2.27,91,2,176,1,125
36,73,2.4,0.9,87,1,1,71,91,1,1,2.38,88,2,227,1,205
25,145,1.6,1.6,79,1,1,77,97,1,1,2.45,77,2,217,1,145
29,163,1.4,1.4,78,1,1,75,47,1,1,2.2,75,2,172,1,163
44,58,1.7,0.4,91,1,1,70,59,1,1,2.45,90,2,126,1,248
43,77,2.0,0.7,88,1,1,69,76,1,1,2.42,88,2,147,1,247
35,111,4.3,2.4,80,1,1,70,206,1,1,2.37,83,2,265,1,197
36,134,4.8,3.2,74,1,1,69,188,1,1,2.43,80,2,279,1,206
49,148,3.5,1.9,77,1,1,64,117,1,1,2.41,81,3,169,1,279
41,30,1.5,0.2,95,1,1,73,55,1,1,2.39,92,2,123,1,232
38,99,2.8,1.3,83,1,1,70,99,1,1,2.39,85,2,233,1,218
40,106,4.0,1.9,81,1,1,67,127,1,1,2.42,83,3,332,1,224
31,125,4.5,3.3,77,1,1,73,161,1,1,2.49,81,2,197,1,174
25,69,2.9,1.5,85,1,1,76,176,1,1,2.36,87,2,326,1,141
30,75,2.6,1.2,86,1,1,74,115,1,1,2.42,87,2,242,1,170
29,93,3.7,2.1,80,1,1,73,146,1,1,2.3,84,2,251,1,165
28,110,3.2,1.9,82,1,1,72,203,1,1,2.45,83,2,180,1,174
33,98,2.9,1.5,82,1,1,72,140,1,1,2.41,85,2,166,1,188
29,78,2.6,1.2,85,1,1,74,116,1,1,2.35,87,2,173,1,166
32,67,2.1,0.8,88,1,1,73,104,1,1,2.35,88,2,151,1,181
27,99,4.5,2.9,78,1,1,73,165,1,1,2.45,83,2,266,1,156
35,81,2.5,1.0,85,1,1,71,111,1,1,2.36,86,2,244,1,198
36,81,2.9,1.2,86,1,1,71,107,1,1,2.38,87,2,155,1,207
44,56,2.0,0.5,92,1,1,70,66,1,1,2.29,90,2,132,1,251
28,158,1.1,1.1,82,1,1,78,66,1,1,2.38,78,2,138,1,158
32,112,3.8,2.4,80,1,1,73,169,1,1,2.41,84,2,337,1,180
27,100,4.8,3.2,78,1,1,73,176,1,1,2.41,82,2,255,1,152
31,77,2.5,1.1,86,1,1,73,110,1,1,2.43,87,2,240,1,177
32,102,4.1,2.1,82,1,1,68,205,1,1,2.37,82,3,189,1,197
28,159,1.3,1.3,79,1,1,77,72,1,1,2.41,77,2,132,1,159
32,61,2.0,0.7,89,1,1,74,88,1,1,2.28,89,2,148,1,181
48,108,3.2,1.1,86,1,1,61,194,1,1,2.25,85,3,239,1,293
32,180,1.7,1.7,77,1,1,75,80,1,1,2.37,75,2,233,1,180
33,87,2.7,1.3,84,1,1,72,111,1,1,2.31,86,2,240,1,186
32,134,5.0,3.8,73,1,1,71,167,1,1,2.4,79,2,264,1,179
43,66,1.8,0.5,90,1,1,70,63,1,1,2.44,89,2,129,1,245
40,96,2.9,1.3,83,1,1,68,99,1,1,2.45,85,3,231,1,226
45,53,1.7,0.4,92,1,1,70,57,1,1,2.31,90,2,125,1,253
38,113,3.1,1.7,79,1,1,68,111,1,1,2.3,83,3,238,1,216
